Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
62136,2y7f8qkrgIqY5KsfPNcuix,Vickeblanka,Devil,Black Catcher,66,196946,False,0.592,0.894,11,-4.71,0,0.042,0.00358,5.32e-06,0.0721,0.642,100.026,4,j-pop
62137,0uxHbPAoAGTKvFWjEC5Xf0,ZUTOMAYO,J-Pop 輕旅行,ミラーチューン,1,249273,False,0.704,0.933,0,-2.383,0,0.0863,0.357,0.0,0.353,0.895,127.965,4,j-pop
62138,5IO52ff5epAbottJ7hiGi2,ZUTOMAYO,J-Pop 輕旅行,袖のキルト,1,255173,False,0.749,0.813,9,-3.045,1,0.0559,0.265,0.0,0.0729,0.658,116.964,4,j-pop
62139,0FORkRhzAhBRlSO2Cd0coQ,ヨルシカ,J-Pop 輕旅行,左右盲,4,267103,False,0.675,0.391,2,-7.701,1,0.0524,0.446,0.0,0.37,0.564,151.778,4,j-pop
62140,6kkahm8WbvmDCknSprJAAt,ZUTOMAYO,J-Pop 輕旅行,あいつら全員同窓会,2,255506,False,0.723,0.926,2,-1.991,0,0.114,0.436,0.0,0.0423,0.912,130.957,4,j-pop
62141,42WMe5zPEsdXs5N0mpSoWk,ヨルシカ,J-Pop 輕旅行,花に亡霊,1,241226,False,0.645,0.45,4,-6.628,1,0.0482,0.573,0.0,0.0768,0.413,90.01,4,j-pop
62142,46GaR0tOOBLDKR0czWntJW,ヨルシカ,J-Pop 輕旅行,春泥棒,3,290266,False,0.762,0.595,5,-6.782,1,0.0442,0.101,4.99e-05,0.118,0.832,125.046,4,j-pop
62143,4Av96uADG9Xi7iJFHrbqFJ,Mrs. GREEN APPLE,J-Pop 輕旅行,lovin',1,155906,False,0.44,0.94,11,-2.057,0,0.0706,0.0362,0.0,0.31,0.858,123.572,4,j-pop
62144,1s7ED8hhCPClqcnHCJakAs,Mrs. GREEN APPLE,J-Pop 輕旅行,ダンスホール,2,203149,False,0.736,0.695,7,-3.87,1,0.0468,0.0209,0.0,0.0517,0.784,109.976,4,j-pop
62145,2r6CFJkVCM9IlclxES9tI2,Mrs. GREEN APPLE,TOKYO - HALLOWEEN -,WanteD! WanteD!,0,217386,False,0.559,0.806,0,-2.461,1,0.05,0.0251,0.0,0.0433,0.633,160.021,4,j-pop
62146,4G843iAtULePTse2z1epAV,Diana Krall;Clayton-Hamilton Jazz Orchestra,Christmas Songs 2022,Jingle Bells,3,205586,False,0.712,0.547,7,-6.046,0,0.147,0.369,0.0,0.101,0.579,101.443,4,j-pop
62147,18b3M1rEHsIHAqyrUxttnq,SEKAI NO OWARI,Alternative Christmas 2022,silent,0,311146,False,0.435,0.623,0,-5.299,1,0.036,0.456,0.0,0.113,0.397,87.794,4,j-pop
62148,1QVLiaLp7baR8sMIoB7RRb,Diana Krall;Bryan Adams,Coffee Break,Feels Like Home,0,261506,False,0.533,0.138,8,-12.522,1,0.0292,0.946,2.83e-06,0.145,0.336,93.08,4,j-pop
62149,5kF56H03uu8j24OFv4tsX6,Diana Krall;Clayton-Hamilton Jazz Orchestra,Best Christmas Playlist Ever 2022,Let It Snow,0,241240,False,0.513,0.486,5,-6.8,1,0.0784,0.345,0.0,0.0855,0.562,148.372,4,j-pop
62150,7FpABRyv5TaZz0llkhjPgc,Yoh kamiyama,色香水,色香水,59,250792,False,0.613,0.857,7,-5.272,1,0.0271,0.0686,7.93e-05,0.256,0.698,147.974,4,j-pop
62151,7AffKWcNn5Zv7QFgScW2ox,Ikimonogakari,ハジマリノウタ,ホタルノヒカリ,63,244066,False,0.566,0.92,2,-1.896,0,0.0638,0.0674,0.0,0.314,0.562,147.007,4,j-pop
62152,3k64vNcgYPkETG7TNgpW4o,Vaundy,裸の勇者,裸の勇者,68,201973,False,0.442,0.888,9,-5.747,0,0.121,0.0127,0.000727,0.2,0.435,163.032,4,j-pop
62153,7ncPjJBktLEOpstY5JOUMK,King Gnu,一途,一途,71,190606,False,0.5,0.964,2,-4.19,1,0.124,0.00723,6.2e-05,0.0557,0.662,159.971,4,j-pop
62154,3f3FDZajRpcLQGln7OZqdi,Cö Shu Nie,PURE,asphyxia,63,174893,False,0.181,0.913,5,-3.318,1,0.152,0.0501,0.0,0.282,0.392,82.176,4,j-pop
62155,5RhWszHMSKzb7KiXk4Ae0M,Hikaru Utada,One Last Kiss,One Last Kiss,65,252026,False,0.592,0.54,8,-11.249,0,0.0587,0.692,0.00187,0.0965,0.354,111.955,4,j-pop
62156,543jStmHR1VrSfpxmjUIn6,sumika,Chime,フィクション,64,230760,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694,122.992,4,j-pop
62157,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64,192400,False,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,4,j-pop
62158,28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,j-pop
62159,6ilTR3RpLCAHDt3Z6YuQGx,Cidergirl,シンデレラ,シンデレラ,62,212310,False,0.572,0.955,7,-2.617,1,0.0626,0.0141,0.0,0.315,0.717,129.981,4,j-pop
62160,1ndUYRPchJVNQCM7XwN7Hq,Creepy Nuts,堕天,堕天,70,172948,False,0.543,0.901,1,-4.8,1,0.219,0.0118,0.0,0.325,0.75,199.892,4,j-pop
62161,7ajpbW6tBpqUI9foCtwlLw,YOASOBI,祝福,祝福,76,196235,False,0.553,0.958,4,-3.159,0,0.073,0.0186,3.08e-05,0.297,0.541,170.045,4,j-pop
62162,0LQs5gRhqJKLOl8fFukRsQ,Creepy Nuts,よふかしのうた,よふかしのうた,66,237913,False,0.746,0.976,5,-3.123,0,0.187,0.188,0.0,0.353,0.912,115.048,4,j-pop
62163,4xeWELPxBZKhhCrUr84jmp,Masayuki Suzuki;鈴木愛理,ALL TIME ROCK 'N' ROLL,DADDY ! DADDY ! DO !,65,254640,False,0.684,0.815,8,-3.826,0,0.0496,0.322,0.0,0.12,0.819,138.104,4,j-pop
62164,7dNxxkapvf5eRkw24PHSpy,Fujii Kaze,LOVE ALL SERVE ALL,damn,67,259026,False,0.707,0.759,7,-7.955,1,0.0329,0.00346,3.82e-05,0.116,0.646,129.982,4,j-pop
62165,7CZKnz9mEt8Z638tyY5cKL,Monkey Majik,Eden,Eden,54,271520,False,0.54,0.752,11,-5.212,1,0.0267,0.159,0.0,0.363,0.462,84.033,4,j-pop
62166,2cE5PbW9PhPmnyETXqH3VE,RADWIMPS;Toko Miura,Weathering With You,Grand Escape (Movie Edit) [feat. Toko Miura],56,188066,False,0.461,0.423,4,-9.161,1,0.0369,0.486,0.00118,0.137,0.546,146.061,4,j-pop
62167,6A8NfypDHuwiLWbo4a1yca,Ado,UTA'S SONGS ONE PIECE FILM RED,New Genesis,66,226813,False,0.49,0.987,7,-2.279,1,0.253,0.049,3.24e-06,0.406,0.451,175.064,4,j-pop
62168,2HovXsvcdJur52BOcYGydz,Aimer,daydream,カタオモイ,67,207360,False,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4,j-pop
62169,4OQq1bcP12GQQXJNupxqfR,YUI,HOLIDAYS IN THE SUN,again,66,254346,False,0.595,0.83,4,-3.836,0,0.0379,0.046,0.0,0.361,0.494,139.922,4,j-pop
62170,1p0WZg4NXoNVGj2AuoLJe7,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,熱情のスペクトラム,64,223613,False,0.479,0.902,11,-2.665,0,0.0439,0.0593,0.0,0.394,0.748,159.975,4,j-pop
62171,5GXYKnnzBlHvrzBQ5WoxME,Ado,逆光 (ウタ from ONE PIECE FILM RED),逆光 - ウタ from ONE PIECE FILM RED,72,237862,False,0.563,0.901,10,-3.926,0,0.11,0.000382,4.81e-06,0.388,0.684,145.004,4,j-pop
62172,2vjY3jGKElvqXoaGNEuYef,YOASOBI,THE BOOK 2,怪物,65,205480,False,0.598,0.847,1,-2.54,1,0.205,0.0655,9.92e-05,0.307,0.728,169.959,4,j-pop
62173,2vDPSojrX4aL7aiCPD7kja,KANKAKU PIERO,Iroirotoiro,Harukamirai,63,177106,False,0.459,0.99,9,-1.083,1,0.128,0.0102,4.98e-06,0.307,0.458,91.006,4,j-pop
62174,5QseXDzPvtjdeaWNhYbm0m,yama,Haru wo Tsugeru,Haru wo Tsugeru,63,196497,False,0.548,0.871,11,-5.377,1,0.123,0.0397,0.0,0.357,0.487,120.009,4,j-pop
62175,1HNvADmPBGAExeyIHkcJtd,RADWIMPS,Human Bloom,Sparkle - Original Version,55,410213,False,0.634,0.506,11,-5.882,1,0.0316,0.729,1.11e-06,0.12,0.244,124.003,4,j-pop
62176,6oLejuhWNQf76ydBbtLrT9,Yoh kamiyama,SHIAWASE NA OTONA,YELLOW,62,178712,False,0.786,0.719,7,-4.77,0,0.0353,0.0144,0.000638,0.0887,0.686,117.981,4,j-pop
62177,1pnXMEGyw85jtg9fFZf4GP,Ado,UTA'S SONGS ONE PIECE FILM RED,Fleeting Lullaby,64,173373,False,0.524,0.914,6,-2.104,1,0.12,0.179,0.0,0.17,0.63,89.015,4,j-pop
62178,6CRX3ENpLq42r0iBSjOqr1,RADWIMPS;Toko Miura,Weathering With You -Complete Version-,Grand Escape (feat. Toko Miura),58,339160,False,0.566,0.534,4,-7.414,1,0.0356,0.243,8.28e-05,0.116,0.4,146.033,4,j-pop
62179,0N4FgQoqMlmMPikactFwtE,WEDNESDAY CAMPANELLA,Neon,Edison,51,193510,False,0.838,0.729,1,-5.733,0,0.0802,0.0195,0.0089,0.101,0.619,129.999,4,j-pop
62180,7CSTVNXkW2AbmNktlP1hi2,UVERworld,UNSER,Touch off,63,258706,False,0.411,0.894,4,-3.815,0,0.0465,2.36e-05,0.000447,0.447,0.195,99.607,4,j-pop
62181,1zd35Y44Blc1CwwVbW3Qnk,YOASOBI,THE BOOK,群青,74,248026,False,0.725,0.853,10,-3.193,1,0.0516,0.305,0.0,0.115,0.707,134.991,4,j-pop
62182,04TshWXkhV1qkqHzf31Hn6,Kenshi Yonezu,STRAY SHEEP,Lemon,70,255826,False,0.525,0.646,11,-4.963,1,0.0268,0.304,0.0,0.297,0.373,86.957,4,j-pop
62183,3RFL9hE5cBocBsjD5XLJLQ,Official HIGE DANdism,Mixed Nuts,Mixed Nuts,68,213438,False,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,4,j-pop
62184,1tjOClAkdMxDfYPO0xvGbG,PornoGraffitti,Butterfly Effect,THE DAY,64,241626,False,0.512,0.933,1,-4.759,0,0.0738,0.000761,0.0,0.342,0.465,92.998,4,j-pop
62185,0kI4AfCbkK5MP2B7Xgh6kB,SEAMO,Live Goes On (14 Tracks),マタアイマショウ,48,243800,False,0.698,0.689,10,-6.098,0,0.0414,0.598,0.0,0.145,0.608,100.04,4,j-pop
62186,7bmAgiUc4W4bfyZRCc6lOh,Ado,私は最強 (ウタ from ONE PIECE FILM RED),私は最強 - ウタ from ONE PIECE FILM RED,72,257915,False,0.574,0.858,4,-2.911,1,0.0469,0.205,0.0,0.344,0.658,95.954,4,j-pop
62187,21nOSbeaQQbKDmqQWL9pZN,Novelbright,J-Pop 輕旅行,愛とか恋とか,8,232453,False,0.697,0.556,6,-5.089,1,0.0364,0.698,0.0,0.0991,0.404,89.987,4,j-pop
62188,0yx5NqfsUHUqkcPSyRiGa5,Novelbright,J-Pop 輕旅行,Sunny drop,1,243506,False,0.483,0.917,6,-1.411,1,0.0397,0.00146,0.0,0.152,0.568,100.06,4,j-pop
62189,5vFNjfuWtxZ4H5qO0azSUL,Gregory Porter,Mega Hits Autumn/Fall 2022,I Will,0,267054,False,0.453,0.576,5,-8.582,0,0.0445,0.632,0.000818,0.0906,0.341,139.947,4,j-pop
62190,04B5IZrty8x9dPrP3eEL05,Gregory Porter,Un tecito y a mimir,If Love Is Overrated,0,353723,False,0.364,0.338,2,-9.8,1,0.0294,0.699,1.71e-05,0.101,0.314,77.497,4,j-pop
62191,4WEv49e0YopSlq65WLmWCx,Creep Hyp,TOKYO - HALLOWEEN -,そういえば今日から化け物になった,0,211933,False,0.331,0.968,2,-2.496,1,0.109,0.00835,0.0,0.357,0.694,203.997,4,j-pop
62192,31B167urAhDwzI4IVmeUcL,Diana Krall;Clayton-Hamilton Jazz Orchestra,Pop Fun and Christmas Music 2022,Let It Snow,0,241240,False,0.513,0.486,5,-6.8,1,0.0784,0.345,0.0,0.0855,0.562,148.372,4,j-pop
62193,2ehMCF9GMSJdzXkJE8j94E,Gregory Porter,JULMYS,The Christmas Song,0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,j-pop
62194,3kGKXegU0KyTveyCNuep5y,Gregory Porter,Christmas Songs 2022,The Christmas Song,0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,j-pop
62195,7InCJS4uYocZm0SHh0Doro,Gregory Porter;Anita Wilson,Soulful Christmas,Go Tell It On The Mountain / Ain't No Mountain High Enough - Medley,0,256040,False,0.559,0.79,2,-5.057,1,0.0535,0.0507,0.0,0.269,0.589,101.946,4,j-pop
62196,2touKO7fkbp6oPfchA2Nft,Gregory Porter,JULPYNTA,The Christmas Song,0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,j-pop
62197,4hC2YJ7vTBMwr2qIIaEvMF,Gregory Porter,Christmas Day Chill,The Christmas Song,0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,j-pop
62198,5JhfwQbFvnlST21evT6Qle,Gregory Porter,Calm Christmas,The Christmas Song,0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,j-pop
62199,5ikqOXTK8YGVJqq8NrxuM2,Madeleine Peyroux;Michel Legrand,Desayuno en calma,Have Yourself A Merry Little Christmas,0,227240,False,0.319,0.332,4,-7.676,1,0.0303,0.797,1.44e-05,0.101,0.224,67.231,4,j-pop
62200,3xVCQGla5LLhrwqNS2FcHo,QUEEN BEE,Fire (Full Edition),火炎,59,215973,False,0.521,0.933,11,-4.874,0,0.179,0.034,2.07e-05,0.33,0.607,169.842,4,j-pop
62201,0zoGVO4bQXG8U6ChKwNgeg,Taeko Onuki,MIGNONNE (Mastered by Bernie Grundman),4:00A.M.,70,336960,False,0.631,0.644,10,-10.81,0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4,j-pop
62202,2Dzzhb1oV5ckgOjWZLraIB,なとり,Overdose,Overdose,78,197093,False,0.733,0.598,4,-9.453,0,0.0377,0.0307,1.7e-05,0.218,0.831,118.012,4,j-pop
62203,3ILmwMefYZoQh5Cf5jeuUQ,Motohiro Hata,Documentary,透明だった世界,61,232360,False,0.373,0.914,0,-4.185,1,0.0565,0.076,0.0,0.669,0.56,168.21,4,j-pop
62204,5ORPYXJKlpHWIdceavSGrL,ASIAN KUNG-FU GENERATION,BEST HIT AKG,遥か彼方,64,243346,False,0.308,0.955,4,-3.763,1,0.111,2.39e-05,0.113,0.166,0.237,174.991,4,j-pop
62205,5KAI6nfg3wQRmtwJ0PPaEW,Mika Nakashima,雪の華15周年記念ベスト盤 BIBLE,KISS OF DEATH(Produced by HYDE),60,250200,False,0.544,0.908,5,-3.174,1,0.0743,0.000776,0.0,0.366,0.192,122.037,4,j-pop
62206,7rU6Iebxzlvqy5t857bKFq,Mariya Takeuchi,Expressions,Plastic Love,65,294493,False,0.648,0.875,2,-5.141,0,0.034,0.0747,9.64e-05,0.196,0.857,102.517,4,j-pop
62207,0v2BhUgqdbkyxMHOyrq3qJ,OHAYO;Shake Pepper;Yvngboi P,GAL,GAL,57,173447,True,0.859,0.496,8,-6.822,1,0.221,0.00627,0.0,0.157,0.654,154.982,4,j-pop
62208,0JyJVPi4IBCgj2wTRKb0yN,YOASOBI,Into the Night,Into The Night,60,262153,False,0.647,0.859,0,-5.558,0,0.0295,0.00496,0.0,0.312,0.78,130.024,4,j-pop
62209,56pvqFKGXPjubh5eY6sOlv,RADWIMPS,Weathering With You,Is There Still Anything That Love Can Do?,56,414466,False,0.536,0.403,9,-6.38,1,0.0335,0.362,0.0,0.292,0.246,141.551,4,j-pop
62210,7MtpXnAhLKdkXjoFaK95TB,TK from Ling tosite sigure,katharsis,katharsis,59,266106,False,0.555,0.828,8,-3.193,1,0.15,0.0397,0.0,0.163,0.391,144.276,4,j-pop
62211,0kEXWokTVYKFxRnNH1xvlg,ロクデナシ,知らないままで,知らないままで,57,134221,False,0.602,0.819,6,-4.991,1,0.0317,0.476,3.4e-06,0.098,0.872,184.069,4,j-pop
62212,51iiBOpcbxJQWf1cI8kSf6,Ado,UTA'S SONGS ONE PIECE FILM RED,Where the Wind Blows,62,272466,False,0.441,0.717,1,-3.979,0,0.0359,0.159,0.0,0.125,0.233,139.987,4,j-pop
62213,5sqkarfxe7UejHTlCtHCLS,"Fear, and Loathing in Las Vegas",Feeling of Unity,Let Me Hear,62,225546,False,0.175,0.995,6,1.023,0,0.211,0.000145,2.5e-06,0.214,0.303,184.066,4,j-pop
62214,1rxh0iojvTB24C6BpOdfC1,Da-iCE,SiX,DREAMIN' ON,60,235373,False,0.397,0.931,0,-3.072,0,0.113,0.00918,0.0,0.146,0.422,170.027,4,j-pop
62215,3lyLqIn8mybyEFTs8JJaLf,Michael Bublé,It's Time,Home,71,225906,False,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,4,j-pop
62216,4toGhOrpjQfweDT9flB5iq,RADWIMPS,Weathering With You,We'll Be Alright (Movie Edit),50,258373,False,0.226,0.599,0,-6.847,1,0.0365,0.326,8.81e-06,0.114,0.0653,95.328,3,j-pop
62217,46YSff2Rq1ZtN1YVk5cwbZ,Aimer,DAWN,Brave Shine,63,233493,False,0.38,0.889,8,-5.911,1,0.0801,0.00272,2.07e-06,0.152,0.514,171.083,4,j-pop
62218,7k9Y8EXEvzKOH3zdMVXXo4,Ado,UTA'S SONGS ONE PIECE FILM RED,The World's Continuation,61,287986,False,0.368,0.327,9,-7.331,1,0.029,0.406,0.0,0.103,0.21,75.209,4,j-pop
62219,2VvTMIXG760UiG9OSiFt9j,Adam Melchor,Real Estate,Real Estate,60,216000,False,0.493,0.284,2,-12.815,1,0.0309,0.953,0.00739,0.151,0.199,79.959,4,j-pop
62220,2exeLldmRfwD9P0gSBYB9T,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Sparkle - English Version,46,411493,False,0.539,0.508,11,-5.913,1,0.0348,0.56,0.0,0.113,0.277,123.958,4,j-pop
62221,2vOAHp8PBBFYqvQUWSoITY,Mrs. GREEN APPLE,Attitude,インフェルノ,68,211600,False,0.533,0.918,4,-2.095,1,0.0616,0.00894,0.0,0.643,0.662,92.504,4,j-pop
62222,0oH94EuqPENzurxBFyiggQ,ORANGE RANGE,ORANGE,ロコローション,45,195533,False,0.646,0.894,11,-2.816,0,0.101,0.0983,0.0,0.0703,0.811,140.046,4,j-pop
62223,6M2J8MffpkAQRjnF7xZ8BR,[Alexandros],TOKYO - HALLOWEEN -,ムーンソング,0,260693,False,0.538,0.919,8,-3.395,1,0.0389,0.00262,0.000175,0.178,0.658,134.014,4,j-pop
62224,0oE3Txaoz81bIsuiF1IPC9,Miki Imai,IMAI MIKI from 1986,PRIDE,46,363000,False,0.662,0.524,3,-6.707,1,0.0253,0.444,2.88e-06,0.198,0.338,110.964,4,j-pop
62225,6jGnykaS6TkWp15utXSAeI,Norah Jones,Come Away With Me (Super Deluxe Edition),Come Away With Me,74,198226,False,0.436,0.141,0,-13.271,1,0.0308,0.902,2.81e-06,0.126,0.146,76.64,3,j-pop
62226,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Baby Blue - Remastered 2010,67,217346,False,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,j-pop
62227,1alTFChaR599v3YgjecITE,[Alexandros],TOKYO - HALLOWEEN -,閃光,0,262333,False,0.546,0.971,5,-3.451,0,0.0636,0.000132,0.0,0.0731,0.473,104.083,4,j-pop
62228,4zXRMjTaeflesB3Ih4eHnJ,ONE OK ROCK,Eye of the Storm,Stand Out Fit In,63,214573,False,0.615,0.841,11,-5.352,1,0.0416,0.0178,0.0,0.133,0.316,126.026,4,j-pop
62229,5SEcSx7GCPT6G5AYZykRil,Jamie Cullum,JULMYS,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62230,7cT99a1NDf5NZE7apkm1mu,Jamie Cullum,JULPYNTA,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62231,016InjKRa0RBF9FyEAbzhO,Jamie Cullum,pov: you hear the bells jingle,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62232,0F5GuukYSgfX6ALuyrCgMH,Jamie Cullum,Holidays Are Coming,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62233,6qRNOBXVif5DFjX4ah7pma,Jamie Cullum;Michel Legrand,Christmas Songs 2022,Let It Snow,1,198320,False,0.494,0.644,4,-5.024,1,0.0428,0.364,0.0,0.127,0.733,124.82,4,j-pop
62234,1nAqLID4ZQTgDx4mkL4Ikt,Jamie Cullum,A Merry Modern Christmas,All I Want For Christmas Is You,1,253388,False,0.659,0.274,7,-11.686,0,0.186,0.694,0.0,0.148,0.479,127.862,4,j-pop
62235,5N7TL8pWAyblwk9B4rLFyQ,Jamie Cullum,Best Christmas Songs 2022,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62236,0u8vLdKjqe63Lrs8bTw6ka,Reginaldo Rossi,"20 Super Sucessos, Vol. 3",A Raposa e as Uvas,48,226561,False,0.788,0.619,5,-7.313,1,0.0431,0.419,0.0,0.651,0.874,130.063,4,j-pop
62237,5F1NSosEmbphChdfis5umk,Jamie Cullum,Christmas Songs 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62238,2aoQCeaJupisBnB6ik8pnH,Jamie Cullum,Christmas 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62239,3e8V29PYhoHxZY9lQ84Boe,Jamie Cullum,All I Want For Christmas Is You,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62240,5HCTDz7xlEpPN0hTW4mMGh,Jamie Cullum,Christmas Dinner 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62241,39GDAALzQGHczuR31oDjxy,Jamie Cullum,Christmas Best Hits 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62242,0HUQDPIFCHff0OQI2ZB9Bc,Jamie Cullum,Weihnachten Musik,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62243,3rRKLdCj1kavcwg9Z6BxAk,Jamie Cullum,CHRISTMAS TOP HITS 2022,It's Christmas,0,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
62244,4Aa6aRfP8Jpiud3TUloyLL,Jamie Cullum,Jingle Bell Rock 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62245,3f0E5V6vuiJ0R3c0p6auBQ,Jamie Cullum,Weihnachten Playlist,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62246,73fRMyckZKtemX14eku8uu,Sertab Erener,İyiliğe Ninniler,Dandini Dandini Dastana,48,149168,False,0.506,0.233,3,-12.077,0,0.0276,0.957,2.8e-05,0.116,0.275,88.08,4,j-pop
62247,32YibHelVr8zJgie61Xh0T,Jamie Cullum,World's Best Christmas Playlist,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62248,4FwfiZYw2hm4CkoZctZIDq,Reginaldo Rossi,Cheio De Amor,Em Plena Lua De Mel (Dina),47,202613,False,0.365,0.87,9,-6.544,0,0.266,0.0981,0.0,0.304,0.483,79.471,4,j-pop
62249,4tA1UpSB34EiIZZPQBeIdD,Jamie Cullum,Weihnachtslieder 2022,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
62250,1dGF5ymTyBB2ZmOypkeU1F,須田景凪,porte,veil,63,209636,False,0.559,0.873,0,-4.401,0,0.0543,0.0281,0.0,0.185,0.797,150.055,4,j-pop
62251,6MKOd8KDFzwpu8Vz6ccZU5,ORANGE RANGE,*〜アスタリスク〜,*〜アスタリスク〜,61,255906,False,0.57,0.931,5,-3.983,1,0.0408,0.026,0.000211,0.312,0.677,127.988,4,j-pop
62252,1O4JEMG1V06Lmkw8JQMY52,Creepy Nuts,アンサンブル・プレイ,ロスタイム,60,219506,False,0.783,0.786,9,-7.044,1,0.0528,0.12,1.28e-05,0.13,0.678,91.98,4,j-pop
62253,75SKlkZrcOX32dseIE8l4O,7!!,Anipps,ラヴァーズ,55,221973,False,0.498,0.957,11,-2.709,1,0.147,0.0041,0.0,0.0638,0.672,163.761,4,j-pop
62254,3IOpaj1JAUK254P4TyJEVQ,Yoh kamiyama,色香水,色香水,50,253053,False,0.615,0.856,7,-5.185,1,0.0276,0.0591,0.000172,0.289,0.726,147.988,4,j-pop
62255,0U32q8CZRRo7xCzyiaZw5f,Motohiro Hata,言ノ葉,Rain,58,293040,False,0.626,0.655,9,-6.69,1,0.0263,0.503,0.0,0.13,0.542,92.003,4,j-pop
62256,7LVsLHXVLscS5xY7q50TLT,eill,Koko de Iki wo Shite,Koko de Iki wo Shite,54,216672,False,0.671,0.76,8,-2.852,1,0.057,0.0639,0.0,0.124,0.796,107.007,4,j-pop
62257,1WoOzgvz6CgH4pX6a1RKGp,Fetty Wap;Monty,Fetty Wap (Deluxe),My Way (feat. Monty),66,213053,True,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,4,j-pop
62258,6bPPyigCphBBQ9781j6eKM,FLOW,FLOW THE BEST 〜Single Collection〜,COLORS,62,218493,False,0.457,0.877,1,-4.229,1,0.0504,0.0353,0.0,0.106,0.387,136.03,4,j-pop
62259,3QjIdDDKoZRyfWDKZC4Ayb,DEAN FUJIOKA,History Maker,History Maker,60,190044,False,0.397,0.668,9,-4.292,1,0.0855,0.102,0.0,0.0744,0.456,67.012,4,j-pop
62260,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,304600,False,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4,j-pop
